,frame_id,timestamp,tracking_frame_id,nHands,hand_id,hand_type,visible_time,pinch_distance,grab_angle,pinch_strength,grab_strength,palm_position_x,palm_position_y,palm_position_z,palm_stabilized_position_x,palm_stabilized_position_y,palm_stabilized_position_z,palm_velocity_x,palm_velocity_y,palm_velocity_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_width,palm_direction_x,palm_direction_y,palm_direction_z,palm_orientation_w,palm_orientation_x,palm_orientation_y,palm_orientation_z,arm_prev_joint_x,arm_prev_joint_y,arm_prev_joint_z,arm_next_joint_x,arm_next_joint_y,arm_next_joint_z,arm_width,arm_roatation_w,arm_roatation_x,arm_roatation_y,arm_roatation_z,thumb_finger_id,thumb_is_extended,thumb_metacarpal_prev_joint_x,thumb_metacarpal_prev_joint_y,thumb_metacarpal_prev_joint_z,thumb_metacarpal_next_joint_x,thumb_metacarpal_next_joint_y,thumb_metacarpal_next_joint_z,thumb_metacarpal_width,thumb_metacarpal_roatation_w,thumb_metacarpal_roatation_x,thumb_metacarpal_roatation_y,thumb_metacarpal_roatation_z,thumb_proximal_prev_joint_x,thumb_proximal_prev_joint_y,thumb_proximal_prev_joint_z,thumb_proximal_next_joint_x,thumb_proximal_next_joint_y,thumb_proximal_next_joint_z,thumb_proximal_width,thumb_proximal_roatation_w,thumb_proximal_roatation_x,thumb_proximal_roatation_y,thumb_proximal_roatation_z,thumb_intermediate_prev_joint_x,thumb_intermediate_prev_joint_y,thumb_intermediate_prev_joint_z,thumb_intermediate_next_joint_x,thumb_intermediate_next_joint_y,thumb_intermediate_next_joint_z,thumb_intermediate_width,thumb_intermediate_roatation_w,thumb_intermediate_roatation_x,thumb_intermediate_roatation_y,thumb_intermediate_roatation_z,thumb_distal_prev_joint_x,thumb_distal_prev_joint_y,thumb_distal_prev_joint_z,thumb_distal_next_joint_x,thumb_distal_next_joint_y,thumb_distal_next_joint_z,thumb_distal_width,thumb_distal_roatation_w,thumb_distal_roatation_x,thumb_distal_roatation_y,thumb_distal_roatation_z,index_finger_id,index_is_extended,index_metacarpal_prev_joint_x,index_metacarpal_prev_joint_y,index_metacarpal_prev_joint_z,index_metacarpal_next_joint_x,index_metacarpal_next_joint_y,index_metacarpal_next_joint_z,index_metacarpal_width,index_metacarpal_roatation_w,index_metacarpal_roatation_x,index_metacarpal_roatation_y,index_metacarpal_roatation_z,index_proximal_prev_joint_x,index_proximal_prev_joint_y,index_proximal_prev_joint_z,index_proximal_next_joint_x,index_proximal_next_joint_y,index_proximal_next_joint_z,index_proximal_width,index_proximal_roatation_w,index_proximal_roatation_x,index_proximal_roatation_y,index_proximal_roatation_z,index_intermediate_prev_joint_x,index_intermediate_prev_joint_y,index_intermediate_prev_joint_z,index_intermediate_next_joint_x,index_intermediate_next_joint_y,index_intermediate_next_joint_z,index_intermediate_width,index_intermediate_roatation_w,index_intermediate_roatation_x,index_intermediate_roatation_y,index_intermediate_roatation_z,index_distal_prev_joint_x,index_distal_prev_joint_y,index_distal_prev_joint_z,index_distal_next_joint_x,index_distal_next_joint_y,index_distal_next_joint_z,index_distal_width,index_distal_roatation_w,index_distal_roatation_x,index_distal_roatation_y,index_distal_roatation_z,middle_finger_id,middle_is_extended,middle_metacarpal_prev_joint_x,middle_metacarpal_prev_joint_y,middle_metacarpal_prev_joint_z,middle_metacarpal_next_joint_x,middle_metacarpal_next_joint_y,middle_metacarpal_next_joint_z,middle_metacarpal_width,middle_metacarpal_roatation_w,middle_metacarpal_roatation_x,middle_metacarpal_roatation_y,middle_metacarpal_roatation_z,middle_proximal_prev_joint_x,middle_proximal_prev_joint_y,middle_proximal_prev_joint_z,middle_proximal_next_joint_x,middle_proximal_next_joint_y,middle_proximal_next_joint_z,middle_proximal_width,middle_proximal_roatation_w,middle_proximal_roatation_x,middle_proximal_roatation_y,middle_proximal_roatation_z,middle_intermediate_prev_joint_x,middle_intermediate_prev_joint_y,middle_intermediate_prev_joint_z,middle_intermediate_next_joint_x,middle_intermediate_next_joint_y,middle_intermediate_next_joint_z,middle_intermediate_width,middle_intermediate_roatation_w,middle_intermediate_roatation_x,middle_intermediate_roatation_y,middle_intermediate_roatation_z,middle_distal_prev_joint_x,middle_distal_prev_joint_y,middle_distal_prev_joint_z,middle_distal_next_joint_x,middle_distal_next_joint_y,middle_distal_next_joint_z,middle_distal_width,middle_distal_roatation_w,middle_distal_roatation_x,middle_distal_roatation_y,middle_distal_roatation_z,ring_finger_id,ring_is_extended,ring_metacarpal_prev_joint_x,ring_metacarpal_prev_joint_y,ring_metacarpal_prev_joint_z,ring_metacarpal_next_joint_x,ring_metacarpal_next_joint_y,ring_metacarpal_next_joint_z,ring_metacarpal_width,ring_metacarpal_roatation_w,ring_metacarpal_roatation_x,ring_metacarpal_roatation_y,ring_metacarpal_roatation_z,ring_proximal_prev_joint_x,ring_proximal_prev_joint_y,ring_proximal_prev_joint_z,ring_proximal_next_joint_x,ring_proximal_next_joint_y,ring_proximal_next_joint_z,ring_proximal_width,ring_proximal_roatation_w,ring_proximal_roatation_x,ring_proximal_roatation_y,ring_proximal_roatation_z,ring_intermediate_prev_joint_x,ring_intermediate_prev_joint_y,ring_intermediate_prev_joint_z,ring_intermediate_next_joint_x,ring_intermediate_next_joint_y,ring_intermediate_next_joint_z,ring_intermediate_width,ring_intermediate_roatation_w,ring_intermediate_roatation_x,ring_intermediate_roatation_y,ring_intermediate_roatation_z,ring_distal_prev_joint_x,ring_distal_prev_joint_y,ring_distal_prev_joint_z,ring_distal_next_joint_x,ring_distal_next_joint_y,ring_distal_next_joint_z,ring_distal_width,ring_distal_roatation_w,ring_distal_roatation_x,ring_distal_roatation_y,ring_distal_roatation_z,pinky_finger_id,pinky_is_extended,pinky_metacarpal_prev_joint_x,pinky_metacarpal_prev_joint_y,pinky_metacarpal_prev_joint_z,pinky_metacarpal_next_joint_x,pinky_metacarpal_next_joint_y,pinky_metacarpal_next_joint_z,pinky_metacarpal_width,pinky_metacarpal_roatation_w,pinky_metacarpal_roatation_x,pinky_metacarpal_roatation_y,pinky_metacarpal_roatation_z,pinky_proximal_prev_joint_x,pinky_proximal_prev_joint_y,pinky_proximal_prev_joint_z,pinky_proximal_next_joint_x,pinky_proximal_next_joint_y,pinky_proximal_next_joint_z,pinky_proximal_width,pinky_proximal_roatation_w,pinky_proximal_roatation_x,pinky_proximal_roatation_y,pinky_proximal_roatation_z,pinky_intermediate_prev_joint_x,pinky_intermediate_prev_joint_y,pinky_intermediate_prev_joint_z,pinky_intermediate_next_joint_x,pinky_intermediate_next_joint_y,pinky_intermediate_next_joint_z,pinky_intermediate_width,pinky_intermediate_roatation_w,pinky_intermediate_roatation_x,pinky_intermediate_roatation_y,pinky_intermediate_roatation_z,pinky_distal_prev_joint_x,pinky_distal_prev_joint_y,pinky_distal_prev_joint_z,pinky_distal_next_joint_x,pinky_distal_next_joint_y,pinky_distal_next_joint_z,pinky_distal_width,pinky_distal_roatation_w,pinky_distal_roatation_x,pinky_distal_roatation_y,pinky_distal_roatation_z,framerate
3741,84889.0,1624259124.7273428,84889.0,2.0,29.0,left,0.0,17.018244,3.141593,1.0,0.792642,147.312927,367.166901,369.794312,0.0,0.0,0.0,0.0,0.0,0.0,-0.614005,0.650433,0.447141,84.21138,-0.249117,0.37785,-0.891723,-0.350832,0.049376,-0.227378,0.907071,355.161835,160.600937,424.09848,178.732468,337.561707,423.575348,58.972954,0.293125,-0.246805,0.661846,-0.644302,0.0,0.0,146.56604,339.739899,416.489655,146.56604,339.739899,416.489655,18.741405,0.124806,0.288874,0.010338,0.949141,146.56604,339.739899,416.489655,110.454903,356.670654,395.135406,18.741405,0.155895,0.497095,-0.129946,0.843627,110.454903,356.670654,395.135406,91.259331,375.640228,381.649933,18.741405,0.230385,0.460147,-0.254493,0.818793,91.259331,375.640228,381.649933,87.581268,390.198761,376.727875,18.741405,0.345129,0.372461,-0.453356,0.732548,1.0,0.0,158.321701,332.818237,400.971771,127.116226,357.019836,345.504822,17.901791,-0.358377,0.152699,-0.263381,0.882542,127.116226,357.019836,345.504822,101.575974,385.907898,343.662842,17.901791,-0.242819,0.257128,-0.640334,0.681833,101.575974,385.907898,343.662842,88.76223,400.534485,352.534485,17.901791,0.18005,-0.312014,0.781143,-0.509947,88.76223,400.534485,352.534485,88.11895,401.68399,364.181122,17.901791,0.007711,-0.363598,0.929854,-0.055751,2.0,0.0,164.516129,343.1315,400.678192,141.306763,372.22287,347.911224,17.581936,-0.41436,0.067066,-0.294791,0.858432,141.306763,372.22287,347.911224,112.625435,403.357788,351.952179,17.581936,0.303483,-0.201881,0.711869,-0.600321,112.625435,403.357788,351.952179,101.023857,406.761566,374.438324,17.581936,0.192906,-0.354799,0.902494,-0.1497,101.023857,406.761566,374.438324,105.646965,397.760101,382.82373,17.581936,-0.002868,-0.408024,0.807802,0.425398,3.0,0.0,171.338913,352.037415,401.359131,157.151672,383.764587,354.958435,16.730328,-0.423495,-0.013327,-0.315647,0.849024,157.151672,383.764587,354.958435,128.402267,410.286804,359.870575,16.730328,0.358516,-0.187679,0.726002,-0.556025,128.402267,410.286804,359.870575,116.350136,412.107117,381.512268,16.730328,0.221219,-0.342031,0.904804,-0.124123,116.350136,412.107117,381.512268,121.689659,403.03595,389.330414,16.730328,-0.026668,-0.406691,0.795447,0.448504,4.0,0.0,178.168686,361.89798,406.070618,172.270218,394.228668,363.645294,14.861184,-0.46956,-0.107564,-0.305211,0.821456,172.270218,394.228668,363.645294,146.081635,413.221344,365.563599,14.861184,0.449863,-0.164454,0.708909,-0.517713,146.081635,413.221344,365.563599,135.776459,412.600952,380.140717,14.861184,0.287755,-0.354583,0.88448,-0.095726,135.776459,412.600952,380.140717,142.331116,404.082367,385.965759,14.861184,-0.051486,-0.452778,0.730224,0.509033,103.070251
2337,0.0,1624259124.728354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3743,84890.0,1624259124.737285,84890.0,2.0,29.0,left,9942.0,28.847584,3.001328,0.819452,0.74692,144.193542,383.318207,381.250305,0.0,0.0,0.0,-313.758453,1624.55127,1152.281128,-0.405683,0.666815,0.625124,84.21138,-0.371804,0.504397,-0.779324,-0.263407,0.114582,-0.311784,0.905692,349.336639,161.364212,444.808136,181.66658,345.75824,426.688812,58.972954,-0.245168,0.263021,-0.628144,0.690035,0.0,1.0,147.50592,351.806061,424.860901,147.50592,351.806061,424.860901,18.741404,0.172834,0.396209,-0.043038,0.900719,147.50592,351.806061,424.860901,109.175446,366.058258,407.821228,18.741404,0.167464,0.548189,-0.084721,0.815026,109.175446,366.058258,407.821228,87.736488,383.43161,396.444244,18.741404,0.247543,0.51687,-0.20558,0.793287,87.736488,383.43161,396.444244,84.21167,398.152283,392.243896,18.741404,0.395382,0.414667,-0.440859,0.690918,1.0,0.0,156.01741,344.989441,407.098206,117.79966,379.003967,362.170532,17.901789,-0.273772,0.211427,-0.354088,0.868889,117.79966,379.003967,362.170532,98.222458,411.064545,358.065369,17.901789,-0.162728,0.214975,-0.632035,0.726524,98.222458,411.064545,358.065369,90.449745,425.101624,371.842834,17.901789,0.07976,-0.280197,0.864417,-0.409771,90.449745,425.101624,371.842834,91.596184,424.570404,383.314453,17.901789,-0.040773,-0.293421,0.95441,0.036649,2.0,0.0,164.243088,353.492493,404.880829,135.034332,391.028229,361.20874,17.581936,-0.323197,0.119066,-0.384251,0.856573,135.034332,391.028229,361.20874,111.592468,424.159821,371.002472,17.581936,0.208929,-0.210526,0.756945,-0.58229,111.592468,424.159821,371.002472,103.567154,430.201263,393.745178,17.581936,0.118368,-0.30311,0.930321,-0.169163,103.567154,430.201263,393.745178,106.816948,422.596436,403.41214,17.581936,-0.016365,-0.327462,0.879036,0.346115,3.0,0.0,171.968658,361.710358,405.03241,153.197144,400.002777,365.761078,16.730328,-0.326625,0.03654,-0.399955,0.85558,153.197144,400.002777,365.761078,130.554428,429.042145,378.496094,16.730328,0.24883,-0.176936,0.795057,-0.524082,130.554428,429.042145,378.496094,124.201706,427.368561,401.993011,16.730328,0.135738,-0.297738,0.944926,-0.006473,124.201706,427.368561,401.993011,127.784096,417.966125,409.727356,16.730328,0.003883,-0.326743,0.835439,0.441888,4.0,0.0,180.082764,370.461243,409.650726,170.244278,407.868835,372.450592,14.861184,-0.370584,-0.061375,-0.386833,0.842176,170.244278,407.868835,372.450592,149.557541,428.471313,384.535034,14.861184,0.322644,-0.138965,0.819701,-0.452415,149.557541,428.471313,384.535034,142.728729,423.573853,399.749054,14.861184,0.239198,-0.315373,0.91554,0.07149,142.728729,423.573853,399.749054,145.563919,413.477692,405.156464,14.861184,0.101983,-0.387484,0.760925,0.510341,102.949654
2338,0.0,1624259124.746142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3745,84891.0,1624259124.7466588,84891.0,2.0,29.0,left,19316.0,42.10371,2.844695,0.500826,0.922514,146.882126,394.469086,391.776459,0.0,0.0,0.0,286.813019,1189.55542,1122.912231,-0.24592,0.711861,0.657858,84.21138,-0.401137,0.543109,-0.737646,-0.189337,0.151513,-0.328969,0.912674,325.627472,166.020157,519.513184,184.104736,354.266113,435.981812,58.972954,-0.178407,0.237595,-0.525746,0.797063,0.0,1.0,151.03627,363.075226,435.660248,151.03627,363.075226,435.660248,18.741404,0.230202,0.445679,-0.051645,0.863545,151.03627,363.075226,435.660248,112.503815,374.802032,416.965485,18.741404,0.201184,0.537251,-0.02927,0.818554,112.503815,374.802032,416.965485,90.205322,389.709351,403.568329,18.741404,0.270609,0.507483,-0.137997,0.806343,90.205322,389.709351,403.568329,85.340332,403.373199,397.339539,18.741404,0.404,0.412268,-0.364328,0.730811,1.0,0.0,157.169998,355.237671,416.912018,118.082764,393.444702,376.310394,17.901789,-0.198832,0.24333,-0.377675,0.870987,118.082764,393.444702,376.310394,101.211533,426.621216,369.250366,17.901789,-0.09907,0.213583,-0.601,0.763784,101.211533,426.621216,369.250366,96.513824,441.826813,383.349976,17.901789,0.007497,-0.253214,0.876042,-0.410338,96.513824,441.826813,383.349976,98.582977,442.035706,394.744934,17.901789,-0.089249,-0.237841,0.967113,0.012625,2.0,0.0,165.996185,362.393463,413.164886,136.355103,403.028503,372.673706,17.581936,-0.247439,0.149006,-0.405283,0.867362,136.355103,403.028503,372.673706,116.185272,439.118347,381.205444,17.581936,0.146014,-0.211531,0.745859,-0.614515,116.185272,439.118347,381.205444,113.715431,443.329346,405.8526,17.581936,0.024392,-0.273018,0.957044,-0.094517,113.715431,443.329346,405.8526,117.638359,436.210846,415.677338,17.581936,-0.075512,-0.258996,0.90453,0.330218,3.0,0.0,174.585114,369.666992,412.316376,155.85202,409.823059,374.933533,16.730328,-0.250366,0.065801,-0.416241,0.871625,155.85202,409.823059,374.933533,136.566483,442.117157,385.843079,16.730328,0.188145,-0.174268,0.780326,-0.570371,136.566483,442.117157,385.843079,133.310715,442.641907,410.076172,16.730328,0.061779,-0.254027,0.964834,-0.027385,133.310715,442.641907,410.076172,136.195145,435.273499,419.963959,16.730328,-0.031393,-0.2591,0.907332,0.329592,4.0,0.0,184.049591,377.664307,416.039032,174.267395,415.884674,379.659302,14.861184,-0.296225,-0.031578,-0.400066,0.866718,174.267395,415.884674,379.659302,156.41217,439.248016,391.219513,14.861184,0.263056,-0.136931,0.814978,-0.497858,156.41217,439.248016,391.219513,151.787338,436.573395,407.74823,14.861184,0.150715,-0.264563,0.95172,0.038996,151.787338,436.573395,407.74823,153.884903,427.955444,415.498352,14.861184,0.041122,-0.302229,0.858867,0.411479,103.120369
3747,84892.0,1624259124.7564518,84892.0,2.0,29.0,left,29109.0,44.119316,2.779452,0.326948,1.0,150.521072,404.163361,401.060974,0.0,0.0,0.0,371.58725,989.916687,948.075073,-0.163923,0.710107,0.684746,84.21138,-0.404006,0.584926,-0.703307,-0.152685,0.163441,-0.34876,0.910132,308.201782,173.412796,555.00708,186.72847,361.321014,443.753082,58.972954,-0.139215,0.209632,-0.483161,0.838588,0.0,1.0,154.476303,371.691681,444.056641,154.476303,371.691681,444.056641,18.741404,0.254115,0.469538,-0.06922,0.842715,154.476303,371.691681,444.056641,115.901894,382.003571,424.392517,18.741404,0.20861,0.528251,-0.006857,0.823034,115.901894,382.003571,424.392517,93.657921,396.394714,410.04715,18.741404,0.280356,0.496895,-0.122558,0.812081,93.657921,396.394714,410.04715,88.792725,409.879242,403.229919,18.741404,0.409751,0.402055,-0.351596,0.739484,1.0,0.0,159.64357,363.925446,425.06308,120.99556,405.493835,387.453491,17.901789,-0.163206,0.252376,-0.400157,0.865762,120.99556,405.493835,387.453491,104.751877,438.21701,377.260437,17.901789,-0.082045,0.211633,-0.566427,0.792238,104.751877,438.21701,377.260437,101.07312,454.176666,390.920532,17.901789,-0.01772,-0.240135,0.873263,-0.423595,101.07312,454.176666,390.920532,103.382805,455.129517,402.259247,17.901789,-0.10662,-0.215528,0.970481,-0.018603,2.0,0.0,168.64798,370.280396,420.596588,139.575684,413.669403,382.629089,17.581936,-0.21009,0.15662,-0.425992,0.865946,139.575684,413.669403,382.629089,120.670647,450.843689,390.171722,17.581936,0.122732,-0.210495,0.738022,-0.629248,120.670647,450.843689,390.171722,119.660606,455.741425,414.861969,17.581936,-0.005386,-0.253288,0.962234,-0.099607,119.660606,455.741425,414.861969,123.657349,449.309509,425.149384,17.581936,-0.095273,-0.231057,0.921566,0.297073,3.0,0.0,177.602341,377.081573,419.464966,159.534637,419.226593,383.992828,16.730328,-0.211658,0.073225,-0.4344,0.872431,159.534637,419.226593,383.992828,142.093948,453.271515,393.084412,16.730328,0.161913,-0.162953,0.767504,-0.598471,142.093948,453.271515,393.084412,139.673218,455.154449,417.434784,16.730328,0.039386,-0.226802,0.971927,-0.048659,139.673218,455.154449,417.434784,142.68515,447.849335,427.398682,16.730328,-0.049417,-0.224738,0.9172,0.325262,4.0,0.0,187.64624,384.536835,422.989441,178.426392,424.158875,387.988556,14.861184,-0.25699,-0.024186,-0.416308,0.871814,178.426392,424.158875,387.988556,162.304703,448.707001,399.67453,14.861184,0.233269,-0.125774,0.817947,-0.510617,162.304703,448.707001,399.67453,158.49324,446.675751,416.531921,14.861184,0.121102,-0.232821,0.964443,0.03128,158.49324,446.675751,416.531921,160.781052,437.988373,424.189301,14.861184,0.014748,-0.261973,0.869321,0.418848,103.072273
2339,0.0,1624259124.764486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3749,84893.0,1624259124.765955,84893.0,2.0,29.0,left,38612.0,46.367901,2.686596,0.203155,1.0,154.159409,412.486633,409.153198,0.0,0.0,0.0,382.861603,875.859741,851.544556,-0.118716,0.693815,0.710301,84.21138,-0.400842,0.620989,-0.673571,-0.133541,0.167198,-0.367776,0.90496,302.048645,177.872086,567.988831,189.645081,367.355835,450.073425,58.972954,-0.120404,0.197548,-0.474379,0.849377,0.0,1.0,157.798676,378.609344,451.047089,157.798676,378.609344,451.047089,18.741404,0.263272,0.483664,-0.087314,0.83014,157.798676,378.609344,451.047089,119.293823,388.208954,430.799683,18.741404,0.20712,0.522262,0.000522,0.82725,119.293823,388.208954,430.799683,96.962204,402.17865,416.060547,18.741404,0.277893,0.492378,-0.115811,0.816656,96.962204,402.17865,416.060547,91.760864,415.473938,409.046021,18.741404,0.403087,0.40332,-0.341823,0.747001,1.0,0.0,162.504684,371.32724,431.85614,124.427513,415.432953,396.629791,17.901789,-0.145535,0.254376,-0.420254,0.858778,124.427513,415.432953,396.629791,107.593513,446.607513,383.15332,17.901789,-0.088128,0.214701,-0.525491,0.818533,107.593513,446.607513,383.15332,103.588196,463.503632,395.546143,17.901789,-0.019706,-0.242129,0.855472,-0.457332,103.588196,463.503632,395.546143,105.614128,465.807709,406.743195,17.901789,-0.107887,-0.217782,0.966848,-0.078331,2.0,0.0,171.531662,377.247925,427.039612,143.078201,422.834625,391.240326,17.581936,-0.190565,0.15746,-0.444966,0.860753,143.078201,422.834625,391.240326,124.061287,460.422241,396.626312,17.581936,0.12089,-0.210599,0.720459,-0.649594,124.061287,460.422241,396.626312,123.226707,466.371277,421.127594,17.581936,-0.013619,-0.248678,0.961133,-0.119155,123.226707,466.371277,421.127594,127.244583,460.521118,431.76825,17.581936,-0.10361,-0.224062,0.930464,0.270737,3.0,0.0,180.675293,383.81424,425.888794,163.236008,427.679443,392.234192,16.730328,-0.190611,0.074007,-0.451956,0.868289,163.236008,427.679443,392.234192,146.468445,462.620789,399.391113,16.730328,0.153597,-0.156423,0.752548,-0.620976,146.468445,462.620789,399.391113,144.203964,465.651611,423.687561,16.730328,0.031818,-0.214302,0.973715,-0.070295,144.203964,465.651611,423.687561,147.174377,458.623596,433.894348,16.730328,-0.055527,-0.209817,0.925445,0.310554,4.0,0.0,191.050446,390.893219,429.465912,182.368332,431.901367,395.955811,14.861184,-0.234687,-0.023739,-0.432693,0.870135,182.368332,431.901367,395.955811,166.822159,457.097412,407.012085,14.861184,0.224135,-0.121809,0.812457,-0.524252,166.822159,457.097412,407.012085,163.36763,455.776031,424.027283,14.861184,0.105705,-0.217893,0.97011,0.01537,163.36763,455.776031,424.027283,165.755661,447.296967,431.900055,14.861184,-0.002434,-0.242211,0.880069,0.408419,103.172394
